Tsunami,Name,Latitude,Longitude,Depth,Magnitude,Date,Deaths,Missing,Injuries,Damage,Houses Destroyed,Houses Damaged
0.0,"ITALY: VISSO, USSITA",42.956,13.067,10.0,6.1,2016-10-26,51.0,0.0,50.0,27500000.0,0.0,1005.0
0.0,ITALY: NORCIA,42.84,13.11,9.0,6.6,2016-10-30,52.0,0.0,70.0,27500200.0,50.0,4.0
0.0,OKLAHOMA: CUSHING,35.988,-96.805,3.0,5.0,2016-11-07,0.0,0.0,50.0,12500020.0,0.0,100.0
1,NEW ZEALAND: AMBERLEY,-42.736999999999995,173.054,15.0,7.8,2016-11-13,52.0,0.0,0.0,2500000.0,0.0,50.0
1,JAPAN: NEAR E COAST HONSHU,37.393,141.387,9.0,6.9,2016-11-21,0.0,0.0,65.0,500000.0,0.0,0.0
1,NICARAGUA,11.96,-88.835,33.0,6.9,2016-11-24,0.0,0.0,0.0,0.0,0.0,0.0
0.0,CHINA: XINJIANG PROVINCE: KASHGAR,39.273,73.97800000000001,17.0,6.6,2016-11-25,51.0,0.0,0.0,12500005.5,100.0,0.0
0.0,"NEPAL: MOUNT AMA DABLAM, CHARIKHARKA",27.802,86.53200000000001,10.0,5.4,2016-11-27,51.0,0.0,51.0,500000.0,52.0,0.0
0.0,"COSTA RICA: PARAISO, TURRIALBA",9.949,-83.807,1.0,5.3,2016-12-01,0.0,0.0,0.0,2500000.0,0.0,160.0
0.0,"PERU: PUNO, LAMPA",-15.44,-70.93,10.0,6.2,2016-12-01,51.0,0.0,67.0,500000.0,58.0,90.0
0.0,INDONESIA: SUMATRA: ACEH: PIDIE JAYA,5.2829999999999995,96.16799999999999,13.0,6.5,2016-12-06,1104.0,0.0,1857.0,27500100.0,1245.0,18756.0
0.0,CHINA: N. XINJIANG: URUMQI,43.823,86.345,18.0,6.0,2016-12-08,51.0,0.0,0.0,27500135.0,0.0,0.0
1,SOLOMON ISLANDS,-10.681,161.327,40.0,7.8,2016-12-08,51.0,0.0,0.0,500000.0,1191.0,129.0
1,SOLOMON ISLANDS,-10.749,161.132,20.0,6.9,2016-12-09,0.0,0.0,0.0,0.0,0.0,0.0
1,PAPUA NEW GUINEA: NEW BRITAIN NEW IRELAND,-4.505,153.52200000000002,95.0,7.9,2016-12-17,0.0,0.0,0.0,0.0,0.0,0.0
0.0,ECUADOR: ESMERALDAS,0.93,-79.84,6.0,5.4,2016-12-19,53.0,0.0,97.0,2500000.0,60.0,170.0
1,CHILE,-43.516999999999996,-74.391,30.0,7.6,2016-12-25,0.0,0.0,0.0,500000.0,0.0,0.0
1,PAPUA NEW GUINEA: BOUGAINVILLE ISLAND,-6.246,155.172,135.0,7.9,2017-01-22,53.0,0.0,0.0,500000.0,1000.0,0.0
1,PERU: YAUCA,-15.776,-74.744,36.0,7.1,2018-01-14,52.0,0.0,1139.0,12500000.0,1259.0,1581.0
0.0,"PAPUA NEW GUINEA: S HIGHLANDS, HELA; INDONESIA",-6.068,142.768,23.0,7.5,2018-02-25,1145.0,0.0,1300.0,27500061.0,5000.0,4.0
0.0,INDONESIA: JAVA: BANJARNEGARA,-7.21,109.65,4.0,4.4,2018-04-18,53.0,0.0,71.0,2500000.0,0.0,319.0
1,INDONESIA: SULAWESI,-0.17800000000000002,119.84,10.0,7.5,2018-09-28,7256.0,6309.0,9612.0,27500912.0,10864.0,69487.0
0.0,"INDONESIA: MADURA ISLAND, JAVA",-7.456,114.45299999999999,9.0,6.0,2018-10-10,54.0,0.0,86.0,500000.0,0.0,436.0
