,Date,Mag,Price_Day_0,Price_Day_7,Price_Day_14,Price_Day_30,Appr_Day_7,Appr_Day_14,Appr_Day_30
546,1989-10-29,6.9,377.0,379.75,390.5,409.75,0.7294429708222812,3.580901856763926,8.687002652519894
547,1989-11-01,7.4,373.05,383.2,391.4,413.85,2.720814904168336,4.918911674038323,10.936871733011662
548,1989-12-07,7.1,406.0,408.5,413.0,404.6,0.6157635467980296,1.7241379310344827,-0.34482758620689097
549,1989-12-09,6.7,415.5,407.5,409.5,404.6,-1.9253910950661852,-1.444043321299639,-2.623345367027672
550,1989-12-15,7.6,412.75,411.25,398.73333333333335,415.6,-0.3634161114476075,-3.3959216636381955,0.6904906117504598
551,1989-12-30,6.7,398.86666666666673,404.6,415.6,418.75,1.4374059836202466,4.195219789403298,4.984957379241166
552,1990-02-08,6.8,418.0,416.65,417.65,401.25,-0.32296650717703895,-0.08373205741627338,-4.007177033492823
553,1990-02-19,6.9,416.5,411.3,403.2,392.0,-1.2484993997599012,-3.1932773109243726,-5.882352941176471
554,1990-03-03,7.6,403.2,401.25,402.1,368.4,-0.48363095238094955,-0.27281746031745185,-8.630952380952383
555,1990-03-05,7.1,403.2,401.25,402.1,374.25,-0.48363095238094955,-0.27281746031745185,-7.180059523809522
556,1990-03-25,7.3,370.25,368.4,376.7,376.8,-0.4996623902768461,1.7420661715057364,1.7690749493585447
557,1990-04-03,6.8,375.0,375.2,374.0,369.9,0.053333333333330304,-0.26666666666666666,-1.360000000000006
558,1990-04-05,7.6,378.4,375.5,375.75,370.975,-0.766384778012679,-0.7003171247357234,-1.9622093023255696
559,1990-04-18,7.8,374.75,371.45,369.6,369.9,-0.8805870580386955,-1.3742494996664383,-1.2941961307538419
560,1990-05-12,7.2,369.0,373.1,367.1,354.7,1.1111111111111174,-0.5149051490514843,-3.875338753387537
561,1990-05-20,7.2,373.1,367.1,357.05,348.65,-1.6081479496113642,-4.301795765210402,-6.553202894666321
562,1990-05-24,7.1,366.5,363.05,352.8,353.4,-0.9413369713506108,-3.738062755798087,-3.5743519781719026
563,1990-05-24,7.1,366.5,363.05,352.8,353.4,-0.9413369713506108,-3.738062755798087,-3.5743519781719026
564,1990-05-30,7.0,366.4,359.5,350.5,352.2,-1.883187772925758,-4.339519650655016,-3.8755458515283814
565,1990-06-14,7.1,345.85,349.75,352.3,363.25,1.1276564984819941,1.864970362874075,5.031082839381228
566,1990-06-20,7.4,346.9,350.65,362.5,361.0,1.0810031709426349,4.496973191121367,4.064571922744314
567,1990-06-23,6.9,353.4,357.4,360.25,366.1,1.1318619128466327,1.9383135257498652,3.593661573288072
568,1990-07-16,7.7,363.25,366.1,367.3,398.4,0.7845836200963586,1.1149346180316617,9.676531314521673
569,1990-07-27,7.2,366.75,379.0,389.35,399.275,3.340149965916837,6.1622358554873955,8.86843899113837
570,1990-08-12,7.1,404.3,407.75,399.275,378.5,0.8533267375711078,-1.2428889438535824,-6.381399950531786
571,1990-08-17,6.7,410.6,410.3,387.75,389.4,-0.0730638090599151,-5.565026790063327,-5.163175840233815
572,1990-09-28,6.7,408.4,395.6,388.25,372.7,-3.1341821743388727,-4.9338883447600335,-8.741429970617041
573,1990-10-15,6.8,380.7,367.5,372.7,383.9,-3.467297084318358,-2.101392172314158,0.8405568689256603
574,1990-10-17,7.0,366.0,371.1,379.5,376.3,1.3934426229508259,3.6885245901639343,2.814207650273227
575,1990-11-06,7.1,379.25,383.5,380.0,370.0,1.1206328279499012,0.19775873434410018,-2.4390243902439024
576,1990-11-15,6.7,378.0,380.0,386.8,376.3,0.5291005291005291,2.328042328042331,-0.4497354497354467
